Index	Longitude	Latitude	Depth	Salinity_current	Temperature_current	Salinity_future	Temperature_future	Fucus_vesiculosus_bio	Idotea_baltica_abu	POINT_X	POINT_Y
2727	23.47103	59.08378	3.5	5.7848353386	17.5828552246	4.0116853714	19.1644878387	0.00	16.67	469672.745399996	6549567.54899999
2728	23.47164	58.95846	3.5	5.4374775887	18.7651062012	3.8151619434	19.729133606	0.00	0.00	469597.762000001	6535608.29949999
2729	23.47186	59.1903	7	5.9025034904	16.9921569824	4.1668014526	18.7476558685	0.00	41.67	469813.755000002	6561432.46489999
2730	23.47296	58.85333	3.5	5.2503790855	18.8604106903	3.7262861729	19.6634197235	0.00	0.00	469581.706500001	6523897.9547
2731	23.47334	58.95332	2.6	5.4087357521	18.8333644867	3.7996029854	19.7561950684	19.72	0.00	469691.0841	6535035.01229999
2732	23.47398	59.19	6	5.9020652771	17.0124378204	4.1637101173	18.7600040436	0.00	150.00	469934.6607	6561398.0951
2733	23.47433	59.18075	9.3	5.9003982544	17.1187038422	4.1463313103	18.8237476349	0.00	0.00	469946.590000003	6560367.563
2734	23.47509	59.19017	5	5.9020652771	17.0124378204	4.1637101173	18.7600040436	18.40	8.33	469998.251100003	6561416.5348
2735	23.47531	59.1911	5	5.9050602913	16.9642562866	4.1743383408	18.7255077362	0.00	0.00	470011.635499998	6561520.0311
2736	23.4764	59.19012	4	5.9020652771	17.0124378204	4.1637101173	18.7600040436	0.00	116.67	470073.080399997	6561410.37999999
2737	23.47722	59.19031	3	5.9020652771	17.0124378204	4.1637101173	18.7600040436	253.64	83.33	470120.112400002	6561431.17889999
2738	23.47742	59.18085	5	5.8999767303	17.1553707123	4.1397566795	18.8487453461	0.00	16.67	470123.333499997	6560377.3218
2739	23.47815	59.19004	1.8	5.9017620087	17.0347614288	4.1600766182	18.7742977142	583.59	2125.00	470173.032200001	6561400.6891
2740	23.47896	58.9431	1.4	5.3978748322	18.8585681915	3.7925610542	19.7687263489	0.00	0.00	470005.662	6533894.1352
2741	23.47896	58.9431	1.7	5.3978748322	18.8585681915	3.7925610542	19.7687263489	0.00	0.00	470005.662	6533894.1352
2742	23.47904	59.17086	6.5	5.8976683617	17.2900238037	4.1150217056	18.9341907501	0.00	0.00	470207.306599996	6559263.7987
2743	23.47904	59.19026	1	5.9017620087	17.0347614288	4.1600766182	18.7742977142	17.25	25.00	470224.090499997	6561424.8
2744	23.47908	59.19017	1	5.9017620087	17.0347614288	4.1600766182	18.7742977142	107.89	541.67	470226.298799999	6561414.7569
2745	23.47927	58.66501	5	5.1029415131	18.4419689178	3.6634068489	19.2178058624	0.00	0.00	469783.046800002	6502919.9816
2746	23.47968	58.58115	9	5.1042451859	18.2552165985	3.6527688503	19.0435276031	0.00	0.00	469734.3847	6493579.65949999
2747	23.48005	58.69934	4	5.0953550339	18.553653717	3.6604857445	19.3083972931	0.00	0.00	469857.947300001	6506743.26249999
2748	23.48022	58.97094	0.5	5.4759645462	18.6374111176	3.8378162384	19.6717281342	0.00	0.00	470102.223800003	6536994.5287
2749	23.48068	59.18118	4.5	5.9004573822	17.1357650757	4.1432523727	18.8368396759	0.00	0.00	470309.9934	6560412.6336
2750	23.48071	59.07943	0.7	5.7862548828	17.5961551666	4.0196905136	19.1525058746	0.00	33.33	470223.962999999	6549078.6722
2751	23.48116	58.97073	0.5	5.4759187698	18.6353187561	3.8379657269	19.6701812744	0.00	0.00	470156.110600002	6536970.7192
2752	23.48132	59.21688	9.5	5.901863575	16.8333854675	4.2026276588	18.6359996796	0.00	0.00	470377.332900002	6564389.06269999
2753	23.48239	59.13634	10	5.8321056366	17.6201438904	4.0255117416	19.1616210938	0.00	0.00	470369.210100002	6555417.10029999
2754	23.48252	59.18839	1	5.9023299217	17.0594711304	4.1565589905	18.7902927399	5.89	25.00	470421.381899997	6561214.95699999
2755	23.48276	59.19017	0.5	5.9026517868	17.0466709137	4.1591124535	18.7820053101	13.99	375.00	470436.628700003	6561413.12929999
2756	23.48281	58.6203	5	5.1005477905	18.4583072662	3.6720352173	19.2172355652	0.00	0.00	469950.065899997	6497938.67779999
2757	23.48283	58.54441	8	5.0689826012	18.2417354584	3.6386168003	18.9740009308	0.00	0.00	469886.057999998	6489486.256
2758	23.4842	58.59396	7.1	5.0984902382	18.2974853516	3.6544673443	19.0803642273	0.00	0.00	470008.267099998	6495004.37139999
2759	23.48426	58.95036	3.75	5.4055838585	18.8257293701	3.7992768288	19.7478294373	1.63	0.00	470316.974899999	6534700.43019999
2760	23.48434	58.95066	3.1	5.4055838585	18.8257293701	3.7992768288	19.7478294373	251.44	0.00	470321.836099997	6534733.81019999
2761	23.48444	59.15955	9	5.8904018402	17.5904903412	4.0566458702	19.1452159882	0.00	0.00	470506.4327	6558001.5764
2762	23.48473	58.95078	2.9	5.4055838585	18.8257293701	3.7992768288	19.7478294373	312.76	0.00	470344.3843	6534747.00389999
2763	23.48481	58.95091	2.9	5.4055838585	18.8257293701	3.7992768288	19.7478294373	0.00	33.33	470349.099699996	6534761.4486
2764	23.48489	59.19045	0.2	5.9027237892	17.0687408447	4.1552910805	18.797082901	55.74	66.67	470558.608099997	6561443.38219999
2765	23.48516	58.95045	3	5.4055838585	18.8257293701	3.7992768288	19.7478294373	230.40	0.00	470368.849699996	6534710.05689999
2766	23.48566	58.94978	3	5.4039125443	18.8316898346	3.7979631424	19.7513980865	26.08	4.17	470397.053900003	6534635.20829999
2767	23.48581	59.2136	3	5.9056372643	16.8368034363	4.2016534805	18.6417579651	0.00	0.00	470630.958300001	6564021.71889999
2768	23.48583	58.94983	3	5.4039125443	18.8316898346	3.7979631424	19.7513980865	0.00	0.00	470406.880800001	6534640.7025
2769	23.48592	59.21299	2.8	5.9050564766	16.8424606323	4.2001433372	18.6449890137	0.00	16.67	470636.720299996	6563953.721
2770	23.48602	59.18148	1.1	5.8998441696	17.2132301331	4.1292734146	18.8903045654	0.00	0.00	470615.536200001	6560443.6997
2771	23.48642	58.94978	3	5.4039125443	18.8316898346	3.7979631424	19.7513980865	13.24	0.00	470440.795000001	6534634.87319999
2772	23.48713	58.76656	1	5.1269140244	18.8606510162	3.6656854153	19.5683326721	0.00	0.00	470325.620399996	6514227.05169999
2773	23.48744	59.13631	3.5	5.8260583878	17.6920871735	4.0097551346	19.214466095	0.00	266.67	470658.268200002	6555411.53869999
2774	23.48754	58.94582	2.5	5.400352478	18.8388729095	3.7957835197	19.754617691	0.00	0.00	470501.885700002	6534193.2965
2775	23.4877	58.94588	3	5.400352478	18.8388729095	3.7957835197	19.754617691	28.24	0.00	470511.146499998	6534199.9092
2776	23.48781	59.17118	5.2	5.8966078758	17.4279499054	4.0897159576	19.0328826904	0.00	0.00	470709.1083	6559295.5815
2777	23.48853	59.21192	1.3	5.9085221291	16.8423271179	4.2002329826	18.6482639313	0.00	50.00	470784.886799998	6563833.39079999
2778	23.48881	58.94728	2.8	5.4019584656	18.8334903717	3.7970137596	19.7514381409	90.94	0.00	470576.227099999	6534355.36039999
2779	23.48891	59.21214	3.3	5.9085221291	16.8423271179	4.2002329826	18.6482639313	51.62	0.00	470806.778599999	6563857.7318
2780	23.48928	59.21098	1	5.9106230736	16.8497543335	4.1983785629	18.6554470062	605.25	0.00	470826.928599998	6563728.35489999
2781	23.48953	59.16069	9	5.8914418221	17.7185001373	4.0343556404	19.2374992371	0.00	0.00	470798.576300002	6558126.3354
2782	23.49003	58.95958	1.4	5.4433670044	18.7266311646	3.8210237026	19.7041931152	0.00	0.00	470656.864399999	6535724.8607
2783	23.4902	58.57179	6.5	5.0840983391	18.3009529114	3.6502025127	19.0615177155	0.00	0.00	470338.369699999	6492532.47049999
2784	23.49049	59.21683	9	5.9123020172	16.8266506195	4.2047891617	18.6410942078	0.00	0.00	470900.994199998	6564379.4791
2785	23.49053	58.94492	2.4	5.4000544548	18.8347740173	3.7961399555	19.7511062622	30.69	16.67	470673.230700001	6534091.7391
2786	23.49125	58.94172	1.2	5.3841342926	18.8609046936	3.7868149281	19.75730896	0.00	0.00	470711.972099997	6533734.99359999
2787	23.49221	58.56529	10	5.0753211975	18.3031826019	3.6501348019	19.0496425629	0.00	0.00	470449.834399998	6491807.6325
2788	23.49221	58.9445	1.9	5.3997731209	18.8307991028	3.7964882851	19.7477035522	3.00	16.67	470769.581	6534044.2243
2789	23.49231	59.20984	0.5	5.9106230736	16.8497543335	4.1983785629	18.6554470062	27.68	133.33	470999.042199999	6563600.0529
2790	23.49232	58.94429	2	5.3997731209	18.8307991028	3.7964882851	19.7477035522	145.16	0.00	470775.735899999	6534020.7855
2791	23.49244	58.56619	9.5	5.0752682686	18.3045787811	3.6497938633	19.0520801544	0.00	0.00	470463.977200001	6491907.7705
2792	23.4925	58.94483	2	5.3997731209	18.8307991028	3.7964882851	19.7477035522	0.00	0.00	470786.5524	6534080.85489999
2793	23.49264	58.56635	9	5.0752682686	18.3045787811	3.6497938633	19.0520801544	0.00	0.00	470475.750200003	6491925.50279999
2794	23.49264	58.94442	2.2	5.3997731209	18.8307991028	3.7964882851	19.7477035522	0.46	0.00	470794.265699997	6534035.1262
2795	23.49265	58.94046	1	5.3841342926	18.8609046936	3.7868149281	19.75730896	0.00	0.00	470791.505000002	6533594.03849999
2796	23.4927	58.56643	10	5.0752682686	18.3045787811	3.6497938633	19.0520801544	0.00	0.00	470479.309100002	6491934.3865
2797	23.49278	58.56639	9.5	5.0752682686	18.3045787811	3.6497938633	19.0520801544	0.00	0.00	470483.930600002	6491929.89629999
2798	23.49285	58.94393	1.5	5.3997731209	18.8307991028	3.7964882851	19.7477035522	2.54	0.00	470805.941299997	6533980.45619999
2799	23.49289	58.96711	0.6	5.4688239098	18.6538772583	3.833640337	19.6788005829	0.00	0.00	470827.763599999	6536562.34409999
2800	23.49296	58.9444	2	5.3997731209	18.8307991028	3.7964882851	19.7477035522	64.95	4.17	470812.668999999	6534032.75919999
2801	23.49332	58.5681	7.5	5.0752134323	18.3059864044	3.6493093967	19.054681778	0.00	0.00	470516.7923	6492120.1136
2802	23.49332	58.94309	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	0.00	470832.289499998	6533886.6886
2803	23.49345	58.56812	7	5.0752134323	18.3059864044	3.6493093967	19.054681778	0.00	0.00	470524.373499996	6492122.284
2804	23.49345	58.94325	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.38	12.50	470839.9076	6533904.4536
2805	23.49351	58.56808	7.6	5.0752134323	18.3059864044	3.6493093967	19.054681778	0.00	0.00	470527.831200003	6492117.80249999
2806	23.49351	58.94348	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	41.67	470843.554899998	6533930.046
2807	23.49357	58.96849	0.3	5.4722957611	18.6414489746	3.8360364437	19.6721324921	0.00	0.00	470868.0414	6536715.7604
2808	23.4936	58.94343	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	1.81	0.00	470848.6937	6533924.43769999
2809	23.49361	58.56822	7	5.0752134323	18.3059864044	3.6493093967	19.054681778	0.00	0.00	470533.767700001	6492133.35139999
2810	23.49366	58.94331	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	5.47	0.00	470852.0467	6533911.0454
2811	23.49371	58.94323	0.6	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	0.00	470854.857699997	6533902.1129
2812	23.49392	58.94313	0.7	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.29	0.00	470866.862300001	6533890.8832
2813	23.49395	58.9435	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	0.00	470868.900200001	6533932.0826
2814	23.49404	58.95655	3.1	5.4384913445	18.737285614	3.8183045387	19.7085208893	0.00	0.00	470885.045400001	6535385.6165
2815	23.49409	58.9432	0.5	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.01	0.00	470876.707199998	6533898.6064
2816	23.49412	58.74612	2.7	5.1129603386	18.752948761	3.66258955	19.4784202576	0.11	0.00	470712.8803	6511947.36639999
2817	23.49424	59.17136	1	5.8966207504	17.5568599701	4.0664157867	19.1262130737	0.00	16.67	471076.968400001	6559312.84189999
2818	23.49428	58.94317	0.5	5.3981966972	18.8355827332	3.7953352928	19.7504310608	1.67	0.00	470887.6193	6533895.1823
2819	23.49432	58.9424	0.5	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	0.00	470889.275300003	6533809.39869999
2820	23.49442	58.94333	1	5.3981966972	18.8355827332	3.7953352928	19.7504310608	0.00	75.00	470895.812799997	6533912.9431
2821	23.49451	58.94241	0.4	5.3979358673	18.8315486908	3.7956991196	19.7469863892	0.00	0.00	470900.2214	6533810.4301
2822	23.49476	59.32838	9	5.7137522697	16.0420913696	4.1733398438	18.1383476257	0.00	0.00	471238.454899996	6576803.78889999
2823	23.49476	59.33242	8	5.7100348473	16.0354728699	4.1699237823	18.1347579956	0.00	0.00	471241.844800002	6577253.83529999
2824	23.49482	59.10205	4.5	5.7936310768	17.7004299164	3.997197628	19.2272853851	0.00	16.67	471051.9899	6551592.1138
2825	23.49487	59.12444	9	5.7671222687	18.0841197968	3.9100852013	19.5061359406	0.00	0.00	471073.636699996	6554086.109
2826	23.49525	58.72474	3	5.1065654755	18.6467285156	3.6619782448	19.3929977417	0.00	0.00	470760.379199996	6509565.5707
2827	23.49527	58.94107	0.2	5.3836894035	18.8568496704	3.7871091366	19.7536582947	0.00	0.00	470942.848700001	6533660.84519999
2828	23.49543	58.57029	7	5.0696616173	18.3195533752	3.6481397152	19.0638904572	0.00	0.00	470641.403599999	6492363.10399999
2829	23.49552	58.94142	0.2	5.3836894035	18.8568496704	3.7871091366	19.7536582947	0.00	0.00	470957.534100003	6533699.72159999
2830	23.49569	58.94096	0.2	5.3836894035	18.8568496704	3.7871091366	19.7536582947	4.05	0.00	470966.935400001	6533648.41099999
2831	23.49576	58.57045	7	5.0696616173	18.3195533752	3.6481397152	19.0638904572	0.00	0.00	470660.738399997	6492380.77989999
2832	23.49576	58.94176	0.4	5.3836894035	18.8568496704	3.7871091366	19.7536582947	0.00	0.00	470971.635099999	6533737.48849999
2833	23.49589	59.09208	3	5.7893996239	17.6493968964	4.0085673332	19.1891365051	0.00	133.33	471104.956	6550481.1017
2834	23.4959	58.9421	0.5	5.3979358673	18.8315486908	3.7956991196	19.7469863892	0.00	0.00	470979.979099996	6533775.2987
2835	23.49592	58.94183	0.2	5.3979358673	18.8315486908	3.7956991196	19.7469863892	0.00	0.00	470980.9045	6533745.2162
2836	23.49593	58.9413	0.2	5.3836894035	18.8568496704	3.7871091366	19.7536582947	0.00	0.00	470981.036499999	6533686.1779
2837	23.49608	58.56679	4	5.069006443	18.3183403015	3.6493494511	19.0594463348	0.00	0.00	470676.294799998	6491972.99969999
2838	23.49615	58.57162	6.3	5.0730967522	18.3243923187	3.6485126019	19.0737247467	0.00	0.00	470684.409000001	6492510.92069999
2839	23.49615	58.57177	7	5.0730967522	18.3243923187	3.6485126019	19.0737247467	0.00	0.00	470684.534500002	6492527.6272
2840	23.49618	58.5715	6.5	5.0730967522	18.3243923187	3.6485126019	19.0737247467	0.00	0.00	470686.054099999	6492497.5423
2841	23.4963	58.56987	6.1	5.0696616173	18.3195533752	3.6481397152	19.0638904572	0.00	0.00	470691.672700002	6492315.94509999
2842	23.49642	58.56969	6	5.0696616173	18.3195533752	3.6481397152	19.0638904572	0.00	0.00	470698.504299998	6492295.84479999
2843	23.49643	59.13564	4	5.8015089035	17.9354228973	3.9536483288	19.3953342438	0.00	33.33	471172.334799997	6555333.00899999
2844	23.49645	58.94428	0.7	5.3995084763	18.8269481659	3.7968289852	19.7444057465	0.00	0.00	471013.463799998	6534017.87959999
2845	23.49648	58.56955	5	5.0696616173	18.3195533752	3.6481397152	19.0638904572	0.00	0.00	470701.878399997	6492280.2258
2846	23.49716	58.94444	0.5	5.3995084763	18.8269481659	3.7968289852	19.7444057465	0.00	0.00	471054.467299997	6534035.3946
2847	23.49717	58.94075	0.2	5.3836894035	18.8568496704	3.7871091366	19.7536582947	0.32	0.00	471051.961900003	6533624.3806
2848	23.49785	58.94689	1.5	5.401102066	18.8221702576	3.7979831696	19.7417106628	603.42	0.00	471096.228799998	6534307.9899
2849	23.49797	58.57612	8	5.0700559616	18.3362770081	3.6452541351	19.0879936218	0.00	0.00	470794.051600001	6493011.3242
2850	23.498	58.57202	5.8	5.0730967522	18.3243923187	3.6485126019	19.0737247467	0.00	0.00	470792.379299998	6492554.6645
2851	23.498	58.57371	5.6	5.072742939	18.3269748688	3.6476035118	19.0776290894	0.00	15.67	470793.788000002	6492742.892
2852	23.49808	58.57357	5.6	5.072742939	18.3269748688	3.6476035118	19.0776290894	0.00	0.00	470798.325599998	6492727.26429999
2853	23.49808	58.57372	5.8	5.072742939	18.3269748688	3.6476035118	19.0776290894	0.00	0.00	470798.450599998	6492743.97089999
2854	23.49813	58.57365	6	5.072742939	18.3269748688	3.6476035118	19.0776290894	0.00	0.00	470801.301200002	6492736.1528
2855	23.49861	59.21674	2.8	5.9214000702	16.8297080994	4.2055978775	18.6514778137	0.00	0.00	471364.657899998	6564365.95919999
2856	23.49936	58.59442	1.1	5.0540604591	18.3893642426	3.6387126446	19.1339187622	18.93	0.00	470890.126999996	6495048.9263
2857	23.49978	58.94722	2.1	5.4027194977	18.8172264099	3.7991616726	19.738910675	691.98	0.00	471207.591700002	6534343.9169
2858	23.49978	58.94772	1.7	5.4027194977	18.8172264099	3.7991616726	19.738910675	21.22	0.00	471208.006999999	6534399.60929999
2859	23.49982	58.57367	5.2	5.0682687759	18.3363838196	3.6469812393	19.0823726654	0.00	0.00	470899.639799997	6492737.64589999
2860	23.49989	59.13683	3	5.8005743027	17.9889659882	3.9431288242	19.4357624054	0.00	350.00	471371.392599999	6555464.0819
2861	23.50004	59.16415	3.5	5.8965873718	18.065952301	3.9745750427	19.4859676361	51.30	16.67	471402.662100002	6558507.2215
2862	23.5003	58.66793	0.9	5.1010417938	18.4733734131	3.6650342941	19.2407665253	0.00	0.00	471005.776799999	6503235.92509999
2863	23.50043	58.57416	4.8	5.0674872398	18.3400058746	3.6457710266	19.0871334076	0.00	0.00	470935.535300001	6492791.9563
2864	23.50053	58.6298	5.9	5.0873551369	18.6326522827	3.6869084835	19.3370933533	0.00	0.00	470987.498400002	6498988.9666
2865	23.50082	58.5746	5.2	5.0674872398	18.3400058746	3.6457710266	19.0871334076	0.00	0.00	470958.5894	6492840.79329999
2866	23.50085	59.22738	5.4	5.9270029068	16.8078365326	4.2106513977	18.6445560455	0.00	0.00	471501.406199999	6565550.2327
2867	23.50108	58.573975	5	5.0674872398	18.3400058746	3.6457710266	19.0871334076	0.00	0.00	470973.197700001	6492771.07
2868	23.50109	58.57446	4.8	5.0674872398	18.3400058746	3.6457710266	19.0871334076	0.00	0.00	470974.181299999	6492825.0837
2869	23.50134	58.57612	7.6	5.0658597946	18.3453063965	3.6443593502	19.0928821564	0.00	0.00	470990.100100003	6493009.8618
2870	23.50182	58.95805	1.8	5.4438581467	18.7131977081	3.822520256	19.6942424774	0.00	0.00	471333.970200002	6535549.3434
2871	23.50201	58.56272	2	5.0575928688	18.3433666229	3.6502819061	19.0713043213	0.13	47.00	471017.996699996	6491517.1176
2872	23.50233	58.95812	3.1	5.4438581467	18.7131977081	3.822520256	19.6942424774	2.10	0.00	471363.3737	6535556.92249999
2873	23.50305	59.3236	8	5.7195825577	16.0586643219	4.1839880943	18.1453227997	0.00	0.00	471706.421800002	6576267.7833
2874	23.50321	58.57341	1.2	5.0637989044	18.3477249146	3.6452128887	19.0909996033	0.00	0.00	471096.651199996	6492707.2221
2875	23.50361	59.14353	3.8	5.8437709808	17.957195282	3.9704780579	19.4081192017	0.00	0.00	471589.8618	6556208.8181
2876	23.50381	59.15373	4.5	5.8948225975	18.2278823853	3.9447588921	19.6002349854	0.00	0.00	471609.713200002	6557344.9221
2877	23.50424	59.21329	2.5	5.922917366	16.8396930695	4.2025299072	18.660446167	34.77	0.00	471683.3517	6563979.2622
2878	23.50448	58.55099	7.5	5.0433077812	18.3439216614	3.6424856186	19.0576477051	0.00	0.00	471152.091700002	6490209.60009999
2879	23.50502833	59.21855528	4.2	5.9305939674	16.8389091492	4.206820488	18.6668319702	0.00	175.00	471732.706500001	6564565.44709999
2880	23.50517	59.21606	6	5.9285993576	16.8343219757	4.2062497139	18.661151886	0.00	0.00	471738.746399998	6564287.4296
2881	23.50531	59.21244	2	5.9252905846	16.8406486511	4.2025184631	18.6635608673	0.00	0.00	471743.768200002	6563884.12669999
2882	23.50532404	58.96344754	2.1	5.4659690857	18.6541213989	3.8325586319	19.6768684387	54.93	0.00	471540.028099998	6536149.05799999
2883	23.50589	59.22743	1	5.9333863258	16.8227291107	4.2106800079	18.6586513519	0.00	0.00	471789.196999996	6565553.6719
2884	23.50617	59.23305	9	5.9224767685	16.761806488	4.2161974907	18.6110363007	0.00	0.00	471809.792099997	6566179.58799999
2885	23.50684	58.96369	2.1	5.4661188126	18.6511764526	3.8328807354	19.674779892	227.25	0.00	471627.442100003	6536175.42229999
2886	23.50687	58.9638	2.4	5.4661188126	18.6511764526	3.8328807354	19.674779892	25.79	0.00	471629.258100003	6536187.662
2887	23.50689	58.96389	2.3	5.4661188126	18.6511764526	3.8328807354	19.674779892	26.30	0.00	471630.482500001	6536197.67819999
2888	23.50691	58.96359	2.2	5.4661188126	18.6511764526	3.8328807354	19.674779892	0.62	0.00	471631.387400001	6536164.25409999
2889	23.50768	59.13749	1	5.7968635559	18.072347641	3.9263081551	19.4965381622	111.35	50.00	471817.859800003	6555534.3009
